order_id,customer_id,order_date,order_status,payment_method,shipping_partner,gross_amount,discount_amount,net_amount,delivery_fee,delivery_cost
ORD-016105,CUST-004572,2024-04-14,Delivered,Net Banking,FastLogistics,240.0,4.75,235.25,0.0,70.1
ORD-016106,CUST-012039,2024-06-07,Delivered,COD,ExpressCargo,169.0,2.16,166.84,0.0,65.6
ORD-016107,CUST-009431,2024-09-22,Delivered,Credit Card,ExpressCargo,114.0,5.13,108.87,0.0,75.35
ORD-016108,CUST-006622,2024-08-02,Delivered,Credit Card,FastLogistics,195.0,16.9,178.1,0.0,82.83
ORD-016109,CUST-013983,2024-04-08,Delivered,COD,BlueDart,374.0,5.69,368.31,0.0,85.35
ORD-016110,CUST-010947,2024-06-18,Delivered,Net Banking,FastLogistics,124.0,4.33,119.67,0.0,73.32
ORD-016111,CUST-001202,2024-05-14,Delivered,COD,FastLogistics,545.0,17.89,527.11,0.0,75.26
ORD-016112,CUST-005503,2024-09-26,Delivered,COD,BlueDart,448.38,28.35,420.03,0.0,89.23
ORD-016113,CUST-000848,2024-04-21,Delivered,Net Banking,ExpressCargo,190.0,6.98,183.02,0.0,68.06
ORD-016114,CUST-010304,2024-09-16,Delivered,Credit Card,FastLogistics,58.0,2.67,55.33,5.0,85.04
ORD-016115,CUST-009839,2024-08-23,Delivered,Credit Card,BlueDart,1025.62,41.11,984.51,0.0,91.26
ORD-016116,CUST-007996,2024-04-18,Delivered,Net Banking,ExpressCargo,190.0,7.35,182.65,0.0,65.88
ORD-016117,CUST-005477,2024-06-06,Delivered,UPI,FastLogistics,32.0,1.27,30.73,5.0,73.0
ORD-016118,CUST-008549,2024-04-11,Delivered,Credit Card,FastLogistics,1089.0,35.19,1053.81,0.0,71.91
ORD-016119,CUST-013594,2024-04-11,Delivered,UPI,FastLogistics,1016.0,37.34,978.66,0.0,69.94
ORD-016120,CUST-011736,2024-06-25,Delivered,COD,BlueDart,190.0,6.7,183.3,0.0,88.08
ORD-016121,CUST-007719,2024-09-22,Returned,Net Banking,BlueDart,459.66,33.5,426.16,0.0,92.04
ORD-016122,CUST-000297,2024-06-02,Delivered,Credit Card,BlueDart,16.0,0.33,15.67,5.0,88.76
ORD-016123,CUST-002003,2024-04-07,Delivered,UPI,BlueDart,797.0,12.13,784.87,0.0,89.93
ORD-016124,CUST-008985,2024-07-12,Delivered,COD,ExpressCargo,28.0,1.22,26.78,5.0,76.41
ORD-016125,CUST-012260,2024-08-31,Delivered,Net Banking,ExpressCargo,76.0,6.61,69.39,5.0,74.95
ORD-016126,CUST-013603,2024-09-06,Delivered,Net Banking,BlueDart,132.0,10.48,121.52,0.0,90.15
ORD-016127,CUST-013511,2024-06-15,Delivered,Credit Card,BlueDart,80.0,2.94,77.06,5.0,87.9
ORD-016128,CUST-006351,2024-06-12,Delivered,Net Banking,FastLogistics,1316.0,16.17,1299.83,0.0,72.6
ORD-016129,CUST-013679,2024-04-15,Delivered,UPI,BlueDart,49.0,1.46,47.54,5.0,86.62
ORD-016130,CUST-004836,2024-09-06,Returned,Net Banking,ExpressCargo,579.5,46.61,532.89,0.0,74.57
ORD-016131,CUST-012139,2024-06-15,Delivered,UPI,BlueDart,489.0,19.25,469.75,0.0,85.52
ORD-016132,CUST-011304,2024-06-23,Delivered,UPI,FastLogistics,195.0,2.12,192.88,0.0,73.89
ORD-016133,CUST-011563,2024-07-07,Delivered,Credit Card,FastLogistics,919.32,65.01,854.31,0.0,81.78
ORD-016134,CUST-000650,2024-04-10,Delivered,Net Banking,ExpressCargo,206.0,2.47,203.53,0.0,68.28
ORD-016135,CUST-003698,2024-07-22,Delivered,Credit Card,BlueDart,170.0,13.2,156.8,0.0,89.53
ORD-016136,CUST-013655,2024-06-27,Delivered,Net Banking,FastLogistics,19.5,0.29,19.21,5.0,75.38
ORD-016137,CUST-001256,2024-05-23,Delivered,Credit Card,ExpressCargo,65.0,0.8,64.2,5.0,70.08
ORD-016138,CUST-008959,2024-07-07,Delivered,COD,ExpressCargo,124.0,6.9,117.1,0.0,73.88
ORD-016139,CUST-014395,2024-07-22,Delivered,Net Banking,BlueDart,178.6,15.26,163.34,0.0,90.78
ORD-016140,CUST-008400,2024-06-22,Delivered,Credit Card,FastLogistics,190.0,2.88,187.12,0.0,74.11
ORD-016141,CUST-014014,2024-06-30,Delivered,Credit Card,FastLogistics,29.0,1.04,27.96,5.0,75.23
ORD-016142,CUST-004522,2024-08-26,Delivered,Credit Card,FastLogistics,130.0,5.82,124.18,0.0,85.3
ORD-016143,CUST-007918,2024-06-07,Delivered,UPI,FastLogistics,720.0,20.16,699.84,0.0,73.72
ORD-016144,CUST-011076,2024-08-31,Delivered,UPI,FastLogistics,89.3,7.03,82.27,0.0,82.86
ORD-016145,CUST-001890,2024-07-24,Delivered,Credit Card,BlueDart,105.3,4.59,100.71,0.0,90.84
ORD-016146,CUST-001780,2024-05-28,Delivered,Credit Card,FastLogistics,118.5,3.42,115.08,0.0,72.84
ORD-016147,CUST-000171,2024-05-04,Delivered,Credit Card,FastLogistics,108.0,2.63,105.37,0.0,72.15
ORD-016148,CUST-004807,2024-09-16,Delivered,UPI,FastLogistics,124.0,6.05,117.95,0.0,84.03
ORD-016149,CUST-009905,2024-04-30,Delivered,Credit Card,FastLogistics,218.0,7.13,210.87,0.0,75.24
ORD-016150,CUST-000933,2024-06-04,Delivered,Net Banking,BlueDart,199.0,2.45,196.55,0.0,85.7
ORD-016151,CUST-013307,2024-05-15,Delivered,UPI,ExpressCargo,506.0,12.39,493.61,0.0,69.56
ORD-016152,CUST-000144,2024-09-27,Delivered,UPI,FastLogistics,140.0,8.85,131.15,0.0,85.61
ORD-016153,CUST-011613,2024-07-26,Delivered,Credit Card,FastLogistics,107.0,7.42,99.58,0.0,84.37
ORD-016154,CUST-008186,2024-08-04,Delivered,Credit Card,ExpressCargo,65.0,4.11,60.89,5.0,77.22
ORD-016155,CUST-010709,2024-04-07,Delivered,Credit Card,FastLogistics,291.0,4.39,286.61,0.0,69.63
ORD-016156,CUST-004440,2024-06-19,Delivered,Net Banking,ExpressCargo,124.0,3.24,120.76,0.0,69.37
ORD-016157,CUST-011229,2024-09-08,Returned,UPI,ExpressCargo,32.0,2.86,29.14,5.0,77.03
ORD-016158,CUST-012270,2024-05-18,Delivered,Net Banking,FastLogistics,79.0,1.06,77.94,5.0,74.75
ORD-016159,CUST-013649,2024-05-30,Delivered,Credit Card,FastLogistics,64.0,2.17,61.83,5.0,74.48
ORD-016160,CUST-003022,2024-09-27,Delivered,Credit Card,FastLogistics,390.0,28.23,361.77,0.0,85.52
ORD-016161,CUST-001384,2024-06-13,Returned,Credit Card,ExpressCargo,190.0,4.92,185.08,0.0,68.86
ORD-016162,CUST-006067,2024-09-13,Delivered,Credit Card,ExpressCargo,122.0,10.39,111.61,0.0,73.79
ORD-016163,CUST-004748,2024-04-10,Delivered,UPI,FastLogistics,177.0,5.71,171.29,0.0,69.65
ORD-016164,CUST-001306,2024-09-30,Delivered,Net Banking,FastLogistics,89.3,6.38,82.92,0.0,83.01
ORD-016165,CUST-000934,2024-05-17,Delivered,Credit Card,FastLogistics,235.5,8.95,226.55,0.0,70.88
ORD-016166,CUST-013307,2024-09-30,Delivered,Credit Card,FastLogistics,85.0,4.93,80.07,0.0,85.46
ORD-016167,CUST-004667,2024-08-02,Delivered,Credit Card,FastLogistics,76.0,5.46,70.54,5.0,86.16
ORD-016168,CUST-014217,2024-08-22,Delivered,Net Banking,FastLogistics,187.06,8.9,178.16,0.0,86.48
ORD-016169,CUST-014701,2024-08-03,Delivered,Net Banking,FastLogistics,498.66,42.34,456.32,0.0,83.42
ORD-016170,CUST-008694,2024-05-22,Delivered,UPI,FastLogistics,170.0,2.47,167.53,0.0,74.59
ORD-016171,CUST-002776,2024-07-18,Delivered,Net Banking,ExpressCargo,19.5,1.1,18.4,5.0,74.19
ORD-016172,CUST-007891,2024-04-04,Delivered,Credit Card,FastLogistics,199.0,6.15,192.85,0.0,72.09
ORD-016173,CUST-013742,2024-09-01,Delivered,Credit Card,BlueDart,85.0,5.27,79.73,5.0,92.03
ORD-016174,CUST-011160,2024-09-15,Delivered,UPI,FastLogistics,184.3,13.88,170.42,0.0,82.04
ORD-016175,CUST-010481,2024-08-22,Delivered,Net Banking,ExpressCargo,171.5,15.11,156.39,0.0,77.21
ORD-016176,CUST-004554,2024-06-04,Delivered,Credit Card,BlueDart,81.0,2.78,78.22,5.0,85.96
ORD-016177,CUST-007552,2024-09-09,Delivered,Credit Card,BlueDart,42.0,3.39,38.61,5.0,90.29
ORD-016178,CUST-009536,2024-09-20,Delivered,Credit Card,ExpressCargo,172.3,6.94,165.36,0.0,74.35
ORD-016179,CUST-001299,2024-04-15,Delivered,UPI,FastLogistics,208.0,3.69,204.31,0.0,70.29
ORD-016180,CUST-000453,2024-08-12,Delivered,Credit Card,ExpressCargo,76.0,6.02,69.98,5.0,75.29
ORD-016181,CUST-012482,2024-04-23,Returned,UPI,FastLogistics,28.0,0.52,27.48,5.0,73.2
ORD-016182,CUST-011443,2024-04-19,Delivered,Credit Card,FastLogistics,186.0,3.27,182.73,0.0,74.82
ORD-016183,CUST-010464,2024-05-13,Delivered,UPI,ExpressCargo,764.0,26.01,737.99,0.0,66.92
ORD-016184,CUST-004519,2024-09-15,Delivered,UPI,BlueDart,32.0,1.68,30.32,5.0,92.18
ORD-016185,CUST-009839,2024-04-17,Delivered,UPI,FastLogistics,100.0,3.56,96.44,0.0,74.12
ORD-016186,CUST-011700,2024-09-30,Delivered,UPI,FastLogistics,318.6,24.74,293.86,0.0,84.11
ORD-016187,CUST-014692,2024-06-30,Delivered,Credit Card,ExpressCargo,568.0,9.26,558.74,0.0,68.06
ORD-016188,CUST-007339,2024-04-27,Delivered,Net Banking,ExpressCargo,130.0,2.17,127.83,0.0,68.51
ORD-016189,CUST-003733,2024-04-22,Delivered,UPI,BlueDart,130.0,2.58,127.42,0.0,90.34
ORD-016190,CUST-006475,2024-06-16,Delivered,UPI,ExpressCargo,190.0,2.51,187.49,0.0,69.77
ORD-016191,CUST-005601,2024-07-02,Delivered,UPI,FastLogistics,280.0,16.38,263.62,0.0,82.42
ORD-016192,CUST-012305,2024-07-12,Delivered,UPI,FastLogistics,32.0,2.7,29.3,5.0,87.71
ORD-016193,CUST-006801,2024-06-17,Delivered,Credit Card,BlueDart,463.0,11.84,451.16,0.0,86.93
ORD-016194,CUST-003735,2024-09-25,Delivered,Credit Card,ExpressCargo,76.0,4.77,71.23,5.0,75.19
ORD-016195,CUST-000285,2024-08-02,Delivered,UPI,BlueDart,42.0,2.77,39.23,5.0,89.22
ORD-016196,CUST-014383,2024-04-19,Delivered,Credit Card,ExpressCargo,58.0,1.39,56.61,5.0,70.09
ORD-016197,CUST-007512,2024-09-27,Delivered,UPI,FastLogistics,390.0,19.39,370.61,0.0,85.07
ORD-016198,CUST-014858,2024-06-16,Delivered,Credit Card,FastLogistics,327.0,8.3,318.7,0.0,73.74
ORD-016199,CUST-014659,2024-09-29,Delivered,UPI,FastLogistics,58.0,2.61,55.39,5.0,83.89
ORD-016200,CUST-011495,2024-04-28,Delivered,Credit Card,BlueDart,293.0,5.53,287.47,0.0,86.39
ORD-016201,CUST-004317,2024-07-16,Delivered,Net Banking,FastLogistics,16.0,1.23,14.77,5.0,85.66
ORD-016202,CUST-010461,2024-09-24,Returned,UPI,BlueDart,296.0,23.25,272.75,0.0,91.03
ORD-016203,CUST-005340,2024-08-03,Delivered,Credit Card,ExpressCargo,83.5,6.06,77.44,5.0,73.6
ORD-016204,CUST-014040,2024-05-24,Delivered,Credit Card,ExpressCargo,76.0,1.94,74.06,5.0,68.59
ORD-016205,CUST-009236,2024-06-27,Delivered,UPI,ExpressCargo,196.0,5.05,190.95,0.0,66.45
ORD-016206,CUST-000574,2024-04-02,Delivered,COD,BlueDart,98.0,2.28,95.72,0.0,90.68
ORD-016207,CUST-000634,2024-06-30,Delivered,Credit Card,FastLogistics,190.0,2.79,187.21,0.0,71.19
ORD-016208,CUST-012504,2024-05-06,Delivered,COD,ExpressCargo,133.0,2.23,130.77,0.0,67.13
ORD-016209,CUST-000417,2024-05-25,Delivered,UPI,FastLogistics,365.0,6.59,358.41,0.0,74.87
ORD-016210,CUST-008792,2024-09-08,Delivered,COD,BlueDart,280.0,15.46,264.54,0.0,89.87
ORD-016211,CUST-011663,2024-09-18,Delivered,Net Banking,FastLogistics,411.06,33.57,377.49,0.0,83.1
ORD-016212,CUST-005417,2024-05-29,Delivered,Credit Card,ExpressCargo,274.0,4.9,269.1,0.0,65.51
ORD-016213,CUST-004037,2024-06-05,Delivered,UPI,BlueDart,62.0,2.09,59.91,5.0,87.58
ORD-016214,CUST-004348,2024-09-29,Delivered,UPI,ExpressCargo,192.0,10.63,181.37,0.0,73.74
ORD-016215,CUST-011910,2024-08-20,Delivered,UPI,FastLogistics,85.0,5.84,79.16,5.0,85.29
ORD-016216,CUST-003003,2024-09-06,Delivered,Net Banking,FastLogistics,58.0,4.35,53.65,5.0,87.27
ORD-016217,CUST-000463,2024-07-06,Delivered,Credit Card,FastLogistics,49.0,2.59,46.41,5.0,85.45
ORD-016218,CUST-006999,2024-07-12,Delivered,UPI,BlueDart,374.12,15.14,358.98,0.0,92.19
ORD-016219,CUST-014508,2024-04-08,Delivered,UPI,ExpressCargo,331.0,7.23,323.77,0.0,65.53
ORD-016220,CUST-004110,2024-07-14,Delivered,Net Banking,FastLogistics,374.12,30.79,343.33,0.0,82.69
ORD-016221,CUST-013577,2024-08-13,Delivered,UPI,ExpressCargo,190.0,13.54,176.46,0.0,75.2
ORD-016222,CUST-013864,2024-07-28,Delivered,Net Banking,BlueDart,919.32,61.29,858.03,0.0,90.35
ORD-016223,CUST-014569,2024-09-21,Delivered,UPI,FastLogistics,279.6,22.56,257.04,0.0,83.4
ORD-016224,CUST-003105,2024-08-31,Delivered,UPI,ExpressCargo,85.0,5.15,79.85,5.0,77.08
ORD-016225,CUST-002609,2024-04-01,Delivered,COD,ExpressCargo,95.0,3.72,91.28,0.0,70.64
ORD-016226,CUST-014367,2024-05-16,Delivered,UPI,ExpressCargo,216.0,6.29,209.71,0.0,65.39
ORD-016227,CUST-008492,2024-04-19,Delivered,COD,FastLogistics,390.0,11.63,378.37,0.0,73.38
ORD-016228,CUST-002381,2024-04-27,Delivered,Credit Card,FastLogistics,114.0,1.76,112.24,0.0,71.9
ORD-016229,CUST-004930,2024-07-14,Delivered,Net Banking,BlueDart,140.0,6.89,133.11,0.0,90.61
ORD-016230,CUST-012162,2024-04-01,Delivered,UPI,BlueDart,71.0,2.11,68.89,5.0,87.67
ORD-016231,CUST-000428,2024-05-01,Delivered,COD,ExpressCargo,264.0,5.62,258.38,0.0,66.94
ORD-016232,CUST-007036,2024-08-29,Delivered,UPI,FastLogistics,195.0,9.59,185.41,0.0,82.56
ORD-016233,CUST-011194,2024-04-13,Delivered,Credit Card,FastLogistics,140.0,2.81,137.19,0.0,72.24
ORD-016234,CUST-004529,2024-07-13,Delivered,Credit Card,ExpressCargo,153.0,13.61,139.39,0.0,76.7
ORD-016235,CUST-008575,2024-08-20,Delivered,Credit Card,FastLogistics,39.0,1.89,37.11,5.0,85.09
ORD-016236,CUST-000119,2024-09-26,Delivered,Net Banking,BlueDart,179.0,9.85,169.15,0.0,92.07
ORD-016237,CUST-000162,2024-07-19,Delivered,UPI,ExpressCargo,65.0,4.73,60.27,5.0,76.27
ORD-016238,CUST-007392,2024-07-18,Delivered,UPI,BlueDart,100.0,4.55,95.45,0.0,90.87
ORD-016239,CUST-002298,2024-09-26,Delivered,Credit Card,ExpressCargo,178.6,7.91,170.69,0.0,74.18
ORD-016240,CUST-007866,2024-08-24,Delivered,UPI,BlueDart,84.0,5.93,78.07,5.0,93.06
ORD-016241,CUST-007217,2024-09-05,Delivered,UPI,FastLogistics,98.0,7.24,90.76,0.0,82.55
ORD-016242,CUST-014644,2024-06-20,Delivered,UPI,FastLogistics,190.0,7.46,182.54,0.0,70.56
ORD-016243,CUST-006487,2024-07-05,Returned,Net Banking,BlueDart,84.6,3.88,80.72,0.0,90.7
ORD-016244,CUST-014697,2024-08-26,Delivered,Net Banking,ExpressCargo,411.6,21.85,389.75,0.0,75.29
ORD-016245,CUST-008746,2024-09-12,Delivered,Credit Card,BlueDart,951.32,62.32,889.0,0.0,89.86
ORD-016246,CUST-004897,2024-07-17,Delivered,Net Banking,FastLogistics,98.0,5.48,92.52,0.0,84.76
ORD-016247,CUST-002473,2024-09-24,Delivered,UPI,BlueDart,64.0,4.77,59.23,5.0,90.54
ORD-016248,CUST-003799,2024-09-12,Delivered,Credit Card,BlueDart,148.52,10.66,137.86,0.0,89.83
ORD-016249,CUST-013344,2024-08-13,Delivered,Credit Card,FastLogistics,432.0,22.25,409.75,0.0,86.65
ORD-016250,CUST-003396,2024-07-17,Delivered,Credit Card,FastLogistics,467.06,31.55,435.51,0.0,84.04
ORD-016251,CUST-014833,2024-04-28,Delivered,Credit Card,FastLogistics,199.0,6.17,192.83,0.0,73.78
ORD-016252,CUST-014384,2024-06-06,Delivered,COD,FastLogistics,365.0,4.51,360.49,0.0,70.7
ORD-016253,CUST-007650,2024-08-08,Returned,Credit Card,BlueDart,390.0,28.93,361.07,0.0,89.84
ORD-016254,CUST-007077,2024-08-28,Returned,Credit Card,FastLogistics,124.0,8.05,115.95,0.0,83.41
ORD-016255,CUST-013252,2024-09-25,Delivered,Net Banking,ExpressCargo,317.06,27.93,289.13,0.0,74.45
ORD-016256,CUST-012942,2024-08-07,Delivered,UPI,FastLogistics,125.0,9.48,115.52,0.0,87.52
ORD-016257,CUST-006382,2024-09-06,Delivered,Net Banking,ExpressCargo,58.0,5.03,52.97,5.0,75.87
ORD-016258,CUST-011408,2024-06-18,Delivered,Credit Card,ExpressCargo,39.0,1.12,37.88,5.0,69.54
ORD-016259,CUST-012627,2024-07-06,Delivered,Credit Card,FastLogistics,525.06,33.82,491.24,0.0,82.36
ORD-016260,CUST-011648,2024-09-26,Delivered,Credit Card,ExpressCargo,145.3,8.48,136.82,0.0,77.08
ORD-016261,CUST-012037,2024-08-05,Delivered,Credit Card,FastLogistics,89.3,5.48,83.82,0.0,86.87
ORD-016262,CUST-005150,2024-05-12,Delivered,Credit Card,FastLogistics,125.0,2.4,122.6,0.0,73.37
ORD-016263,CUST-007749,2024-07-05,Delivered,Credit Card,FastLogistics,115.0,5.94,109.06,0.0,84.45
ORD-016264,CUST-013149,2024-07-14,Delivered,Credit Card,BlueDart,197.52,15.61,181.91,0.0,91.57
ORD-016265,CUST-012376,2024-08-09,Delivered,Credit Card,BlueDart,337.52,16.21,321.31,0.0,91.57
ORD-016266,CUST-004168,2024-08-30,Delivered,Credit Card,FastLogistics,84.6,6.08,78.52,5.0,85.29
ORD-016267,CUST-004509,2024-07-30,Delivered,UPI,FastLogistics,459.66,35.62,424.04,0.0,83.23
ORD-016268,CUST-003822,2024-04-18,Delivered,Credit Card,FastLogistics,95.0,2.48,92.52,0.0,74.25
ORD-016269,CUST-011228,2024-06-03,Delivered,Net Banking,FastLogistics,260.0,3.97,256.03,0.0,71.39
ORD-016270,CUST-013517,2024-07-23,Delivered,Credit Card,FastLogistics,187.06,9.5,177.56,0.0,87.36
ORD-016271,CUST-010647,2024-05-11,Delivered,COD,ExpressCargo,95.0,1.1,93.9,0.0,67.66
ORD-016272,CUST-000132,2024-05-27,Delivered,UPI,FastLogistics,125.0,1.62,123.38,0.0,75.17
ORD-016273,CUST-010926,2024-07-29,Delivered,UPI,ExpressCargo,28.0,1.54,26.46,5.0,74.73
ORD-016274,CUST-002552,2024-04-15,Delivered,UPI,ExpressCargo,299.0,11.02,287.98,0.0,66.77
ORD-016275,CUST-006326,2024-07-07,Returned,Credit Card,FastLogistics,422.0,20.91,401.09,0.0,85.68
ORD-016276,CUST-005735,2024-04-12,Delivered,UPI,FastLogistics,390.0,10.61,379.39,0.0,72.46
ORD-016277,CUST-000992,2024-05-21,Delivered,COD,ExpressCargo,199.0,5.33,193.67,0.0,66.83
ORD-016278,CUST-006403,2024-06-09,Delivered,UPI,FastLogistics,195.0,5.89,189.11,0.0,73.69
ORD-016279,CUST-006286,2024-06-26,Delivered,UPI,FastLogistics,297.0,9.97,287.03,0.0,73.79
ORD-016280,CUST-000670,2024-05-26,Delivered,Credit Card,FastLogistics,613.0,6.98,606.02,0.0,69.51
ORD-016281,CUST-007512,2024-09-13,Delivered,UPI,ExpressCargo,173.9,14.75,159.15,0.0,75.53
ORD-016282,CUST-007822,2024-06-06,Delivered,Credit Card,FastLogistics,482.0,14.18,467.82,0.0,70.18
ORD-016283,CUST-004091,2024-07-31,Delivered,Credit Card,BlueDart,19.5,1.66,17.84,5.0,89.36
ORD-016284,CUST-001717,2024-05-22,Delivered,UPI,ExpressCargo,169.0,4.75,164.25,0.0,71.08
ORD-016285,CUST-005047,2024-06-20,Delivered,Credit Card,FastLogistics,305.0,3.85,301.15,0.0,73.62
ORD-016286,CUST-001366,2024-04-14,Delivered,Net Banking,BlueDart,244.0,5.78,238.22,0.0,86.56
ORD-016287,CUST-002349,2024-07-12,Delivered,UPI,FastLogistics,42.3,3.63,38.67,5.0,84.55
ORD-016288,CUST-008144,2024-09-04,Delivered,Credit Card,BlueDart,65.0,4.06,60.94,5.0,90.29
ORD-016289,CUST-011339,2024-04-27,Delivered,UPI,ExpressCargo,235.0,9.08,225.92,0.0,70.49
ORD-016290,CUST-013924,2024-04-03,Delivered,UPI,FastLogistics,32.0,0.81,31.19,5.0,69.8
ORD-016291,CUST-009550,2024-08-16,Delivered,Net Banking,FastLogistics,85.0,5.67,79.33,5.0,83.3
ORD-016292,CUST-008108,2024-07-26,Delivered,Net Banking,ExpressCargo,103.0,5.0,98.0,0.0,74.85
ORD-016293,CUST-012686,2024-04-29,Delivered,UPI,FastLogistics,978.0,35.7,942.3,0.0,70.52
ORD-016294,CUST-013431,2024-08-23,Delivered,UPI,ExpressCargo,42.3,2.55,39.75,5.0,74.17
ORD-016295,CUST-001869,2024-08-19,Delivered,UPI,BlueDart,64.0,3.85,60.15,5.0,92.38
ORD-016296,CUST-006913,2024-06-11,Delivered,Credit Card,ExpressCargo,79.0,1.31,77.69,5.0,65.45
ORD-016297,CUST-014739,2024-07-20,Delivered,UPI,ExpressCargo,919.32,70.76,848.56,0.0,75.26
ORD-016298,CUST-002909,2024-04-04,Delivered,Net Banking,FastLogistics,124.0,2.89,121.11,0.0,70.68
ORD-016299,CUST-004281,2024-08-04,Delivered,Credit Card,FastLogistics,32.0,2.43,29.57,5.0,84.38
ORD-016300,CUST-000463,2024-05-20,Delivered,COD,FastLogistics,672.0,13.57,658.43,0.0,71.14
ORD-016301,CUST-006797,2024-05-05,Delivered,Credit Card,BlueDart,188.0,4.64,183.36,0.0,89.5
ORD-016302,CUST-009708,2024-08-10,Delivered,UPI,FastLogistics,130.0,10.45,119.55,0.0,81.86
ORD-016303,CUST-000039,2024-06-08,Delivered,UPI,FastLogistics,204.0,5.31,198.69,0.0,71.07
ORD-016304,CUST-003365,2024-07-04,Delivered,Credit Card,BlueDart,459.66,35.97,423.69,0.0,91.15
ORD-016305,CUST-002003,2024-09-07,Delivered,UPI,BlueDart,178.6,13.57,165.03,0.0,93.13
ORD-016306,CUST-012785,2024-07-19,Delivered,Credit Card,FastLogistics,42.3,3.01,39.29,5.0,84.74
ORD-016307,CUST-009001,2024-07-06,Delivered,UPI,BlueDart,65.0,5.66,59.34,5.0,90.54
ORD-016308,CUST-004712,2024-05-05,Delivered,Credit Card,FastLogistics,489.0,17.0,472.0,0.0,70.78
ORD-016309,CUST-006100,2024-09-23,Delivered,Credit Card,FastLogistics,179.5,10.45,169.05,0.0,86.12
ORD-016310,CUST-001986,2024-07-13,Delivered,Credit Card,FastLogistics,705.66,50.99,654.67,0.0,81.99
ORD-016311,CUST-005371,2024-08-30,Delivered,Credit Card,FastLogistics,74.26,6.59,67.67,5.0,84.4
ORD-016312,CUST-003400,2024-08-18,Delivered,Credit Card,FastLogistics,118.0,8.57,109.43,0.0,86.77
ORD-016313,CUST-005570,2024-06-22,Delivered,UPI,ExpressCargo,140.0,3.04,136.96,0.0,67.65
ORD-016314,CUST-014131,2024-08-16,Delivered,Net Banking,FastLogistics,89.3,7.46,81.84,0.0,82.12
ORD-016315,CUST-012253,2024-05-04,Delivered,Net Banking,FastLogistics,319.0,9.48,309.52,0.0,69.41
ORD-016316,CUST-014827,2024-08-06,Delivered,UPI,ExpressCargo,280.0,20.87,259.13,0.0,76.93
ORD-016317,CUST-002236,2024-05-30,Delivered,Net Banking,FastLogistics,28.0,0.47,27.53,5.0,70.54
ORD-016318,CUST-014106,2024-07-08,Delivered,COD,BlueDart,39.0,2.9,36.1,5.0,90.02
ORD-016319,CUST-012588,2024-07-19,Delivered,COD,BlueDart,84.6,6.73,77.87,5.0,92.99
ORD-016320,CUST-009342,2024-05-24,Delivered,COD,ExpressCargo,140.0,3.36,136.64,0.0,69.01
ORD-016321,CUST-003113,2024-08-23,Delivered,UPI,BlueDart,284.0,11.67,272.33,0.0,90.05
ORD-016322,CUST-005716,2024-04-27,Delivered,UPI,FastLogistics,462.0,17.72,444.28,0.0,71.02
ORD-016323,CUST-000661,2024-08-19,Delivered,Net Banking,FastLogistics,19.5,0.8,18.7,5.0,85.53
ORD-016324,CUST-005790,2024-06-13,Delivered,UPI,ExpressCargo,202.0,2.62,199.38,0.0,67.8
ORD-016325,CUST-004149,2024-08-20,Delivered,Credit Card,FastLogistics,515.66,25.11,490.55,0.0,87.57
ORD-016326,CUST-012215,2024-06-16,Delivered,Net Banking,FastLogistics,508.5,9.79,498.71,0.0,71.61
ORD-016327,CUST-004150,2024-07-22,Delivered,Net Banking,ExpressCargo,195.0,16.62,178.38,0.0,73.43
ORD-016328,CUST-003385,2024-05-18,Delivered,UPI,ExpressCargo,16.0,0.57,15.43,5.0,69.73
ORD-016329,CUST-007281,2024-09-26,Delivered,UPI,FastLogistics,190.0,13.29,176.71,0.0,83.21
ORD-016330,CUST-009891,2024-07-21,Delivered,Net Banking,FastLogistics,64.0,3.45,60.55,5.0,85.03
ORD-016331,CUST-010259,2024-06-20,Delivered,Credit Card,FastLogistics,222.0,7.17,214.83,0.0,71.06
ORD-016332,CUST-007505,2024-05-07,Delivered,UPI,ExpressCargo,19.5,0.47,19.03,5.0,66.79
ORD-016333,CUST-010640,2024-04-22,Delivered,UPI,ExpressCargo,95.0,3.73,91.27,0.0,65.59
ORD-016334,CUST-012347,2024-07-16,Delivered,Credit Card,BlueDart,179.0,15.91,163.09,0.0,89.74
ORD-016335,CUST-009219,2024-04-10,Delivered,Credit Card,BlueDart,103.0,1.77,101.23,0.0,89.11
ORD-016336,CUST-014718,2024-08-21,Delivered,Credit Card,ExpressCargo,56.0,4.76,51.24,5.0,75.45
ORD-016337,CUST-004648,2024-09-09,Delivered,UPI,BlueDart,32.0,2.09,29.91,5.0,90.58
ORD-016338,CUST-001001,2024-05-05,Delivered,Credit Card,ExpressCargo,32.0,0.75,31.25,5.0,69.99
ORD-016339,CUST-003261,2024-08-15,Delivered,Credit Card,ExpressCargo,140.0,8.96,131.04,0.0,76.83
ORD-016340,CUST-009066,2024-05-04,Delivered,UPI,ExpressCargo,130.0,1.88,128.12,0.0,65.56
ORD-016341,CUST-003526,2024-04-08,Delivered,Credit Card,BlueDart,489.0,18.64,470.36,0.0,85.53
ORD-016342,CUST-004221,2024-07-16,Delivered,UPI,ExpressCargo,65.0,5.83,59.17,5.0,77.1
ORD-016343,CUST-002322,2024-09-23,Delivered,Credit Card,BlueDart,222.0,14.93,207.07,0.0,91.79
